Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Summary,Processed_Text,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
266980,B004BKLHOS,ADS99W8WMEXZ2,"Michelle Dunn ""Author, columnist""",0,0,5,1298419200,I love everything about these crackers,"Back to Nature Golden Honey Oat Grahams are the best graham crackers I have ever had.  If you are used the ""regular"" grahams you will love these. I love everything about them including the packaging. Things I love, no artificial preservatives, flavors or colors and NO High Fructose Corn Syrup (yay!), they are tasty, crisp and whole grain.  These are good by themselves or with peanut butter or as s'mores. I highly recommend them for your whole family.  Just  like the box says, simple ingredients, delicious and good.",love everything crackers,back nature golden honey oat grahams best graham crackers ever used regular grahams love love everything including packaging things love artificial preservatives flavors colors high fructose corn syrup yay tasty crisp whole grain good peanut butter smores highly recommend whole family like box says simple ingredients delicious good,0.06,1.0,0.11320754716981131,0.02040816326530612,0.5,0.039215686274509796,0.04,0.6666666666666666,0.07547169811320754
377238,B000EVT074,AFSKAJ00FGY6U,mea9025,0,0,5,1347408000,candy,"My wife purchase several small bags of this  product each week.  I got on net and found the same product<br />at less than half price but in larger quantity, 5Lb.  She ate the whole 5 # in a week so I did not save a<br />thing. But they were fresh.",candy,wife purchase several small bags product week got net found productat less half price larger quantity 5lb ate whole 5 week save athing fresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296080,B00013C2L6,A8H1JJGQAHM8O,Myra Kazanjian,7,8,1,1197331200,You'll Be Embarressed If You Send This,"<a href=""http://www.amazon.com/gp/product/B00013C2L6"">Rocky Mountain Chocolate Tower</a><br /><br />This package arrived today and I am debating telling the sender how bad it was.  Mostly packaging.  The chocolates tasted stale.  A few nuts...",ll embarressed send,rocky mountain chocolate towerthis package arrived today debating telling sender bad mostly packaging chocolates tasted stale nuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175778,B001BCVLG8,A1IQL14Y1NQGSE,"Neo Gothic ""Ju Ju""",0,0,2,1341878400,Too much garlic!,"I was so sad when I opened the first can.  It did not taste well to me or my friends.  We are thinking either the garlic is too much or it is the fire roasted taste.  My friends advised me to send my cans back, I decided to donate them to a food pantry.  Hopefully someone else will like them more than me.",much garlic,sad opened first taste well friends thinking either garlic much fire roasted taste friends advised send cans back decided donate food pantry hopefully someone else like,0.058823529411764705,1.0,0.1111111111111111,0.0,0.0,0.0,0.058823529411764705,1.0,0.1111111111111111
278241,B005N29HGI,AOTE9EH96DOB0,"B. Smith ""The giant on whoms shoulders your c...",0,0,5,1346630400,Long lasting,"My 6 mo. old large breed puppy really likes these. Its definitely better than a regular rawhide and apparently safer for puppies too. So better value, lasts longer, and safer for your dog. Worth buying.",long lasting,6 mo old large breed puppy really likes definitely better regular rawhide apparently safer puppies better value lasts longer safer dog worth buying,0.041666666666666664,0.5,0.07692307692307693,0.0,0.0,0.0,0.041666666666666664,0.5,0.07692307692307693
151930,B001228Q5Q,A3H7EU8VX5TGJS,Parront,1,1,5,1280448000,Albacore Tuna,"Delicious flavor. I eat it with a salad right from the pouch. No canned taste, no extra fluid, just good tuna. Would recommend.",albacore tuna,delicious flavor eat salad right pouch canned taste extra fluid good tuna would recommend,0.0070921985815602835,0.5,0.013986013986013986,0.0,0.0,0.0,0.0070921985815602835,0.5,0.013986013986013986
436641,B002HFNESG,AT8FBAA5MUGF0,Kim,0,0,5,1340236800,Very Satisified,I am very pleased with this purchase. I have made tea everyday since it arrived. I will order again when I need more.,satisified,pleased purchase made tea everyday since arrived order need,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546575,B000MT8G64,A15N7ZD79X4O1N,"M. Pannone ""Sweetheart""",1,1,5,1319673600,Just as good as ever!,"I love this product. Tastes just like the one I am used to from home. Some people complain its hard, well this is the hard one so I don't know what their expectations were. There is also a soft version. I purposely ordered the hard nougat one. I grew up on this and it is amazing. Just like the chunk you can buy off the huge block in New York. I will definitely be ordering over and over again. They gained a repeat customer out of me! I am so glad I found this because I am 7 months pregnant and was craving this terribly, so glad I found it. My initial order was 2 (6 bars)!",good ever,love product tastes like one used home people complain hard well hard one nt know expectations also soft version purposely ordered hard nougat one grew amazing like chunk buy huge block new york definitely ordering gained repeat customer glad found 7 months pregnant craving terribly glad found initial order 2 6 bars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49387,B000IHNCQO,A3C3OR0OINN5M3,Bootlover,1,1,1,1312761600,Save your money!,"Do not buy these terrible,tiny and extremely salty snacks.  You cannot even call it a snack because they're so little.  Awful taste and salt-laden, save your cash.",save money,buy terrible tiny extremely salty snacks even call snack re little awful taste saltladen save cash,0.058823529411764705,0.5,0.10526315789473684,0.0,0.0,0.0,0.058823529411764705,0.5,0.10526315789473684
279495,B000GZSDPS,A3HJSGI1ZCBDV1,J. Loftis,0,0,5,1339372800,Excellent alternative to peanut butter,"This brand has been consistently fresh, high-quality, and tasty.  My family has tried this variety, plus the unsweetened creamy and chocolate flavors.  Sugar vs. protein amounts are reasonable, so give it a try.  Usually we see this at the supermarket for ~$5.29 each, so $24-$25 per six-pack is a nice savings.",excellent alternative peanut butter,brand consistently fresh highquality tasty family tried variety plus unsweetened creamy chocolate flavors sugar vs protein amounts reasonable give try usually see supermarket 529 24 25 per sixpack nice savings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178331,B00073IVAQ,A2E9D2KIA5CPV7,pat kamadulski,2,2,5,1311897600,Alvita Senna Tea Bags,"I love this tea and drink it all the time. The taste is very nice and I do not even have to sweeten it or use lemon, as it has an almost sweet taste all it's own. I take alot of medicine and have much trouble with my bowels. When I drink 2 cups of your Senna tea I am opened up within 2 hours.<br />Thank you very much, I would not use that much laxative.<br /><br />Pat Kamadulski",alvita senna tea bags,love tea drink time taste nice even sweeten use lemon almost sweet taste s take alot medicine much trouble bowels drink 2 cups senna tea opened within 2 hoursthank much would use much laxativepat kamadulski,0.05714285714285714,0.5,0.10256410256410256,0.029411764705882353,0.3333333333333333,0.05405405405405406,0.05714285714285714,0.5,0.10256410256410256
417950,B009RB4GO4,A10686UV3KT899,"Big Reader ""Big Reader""",3,3,1,1316995200,Sugar Free and not advertised as Sugar Free.,I was so excited to brew my first cup of apple cider and so disappointed when I found out it was sugar free.  My husband and I both hate the aftertaste of artificial sweeteners and I refuse to give them to my children.  The advertisement should include this information in the listing.,sugar free advertised sugar free,excited brew first cup apple cider disappointed found sugar free husband hate aftertaste artificial sweeteners refuse give children advertisement include information listing,0.19230769230769232,1.0,0.32258064516129037,0.08,0.5,0.13793103448275865,0.19230769230769232,1.0,0.32258064516129037
164934,B004LDEYFE,A2FA7NMOIY0HM8,almondflower327,1,1,5,1328227200,a desert on its own,"I got these as a Christmas present, all I can say is that they are beautiful, delicious! One piece counts as a dessert for me, its so magical, so wow different! Each bite is a piece of magnificent decadent edible art!",desert,got christmas present say beautiful delicious one piece counts dessert magical wow different bite piece magnificent decadent edible art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204387,B003Q4TY18,A2CH84L4ZT630U,WorkingMom,1,1,5,1330041600,juicy gummies - made in Germany,"Just received my first shipment of 12 of these. Felt kind of guilty ordering so many and spending $12 just on gummies, but that was the only option and the packages are not very large so they probably won't even last long until they are all eaten.<br /><br />These are soft liquid filled gummi candies made of gummi, foam and a juicy liquid filling. They are actually made by Haribo in Germany and contain no artificial colors. The flavors are orange, raspberry and mango. The raspberry ones are THE BEST and unfortunately there seem to be less of those in every package than of the other flavors - highly recommended nevertheless!<br /><br />P.S.: My kids like them too.",juicy gummies made germany,received first shipment 12 felt kind guilty ordering many spending 12 gummies option packages large probably wo nt even last long eatenthese soft liquid filled gummi candies made gummi foam juicy liquid filling actually made haribo germany contain artificial colors flavors orange raspberry mango raspberry ones best unfortunately seem less every package flavors highly recommended nevertheless ps kids like,0.06557377049180328,1.0,0.12307692307692307,0.0,0.0,0.0,0.04918032786885246,0.75,0.0923076923076923
153468,B000ILEITA,A2LUXVGN56BS8T,J Godwin,2,2,5,1249516800,My Lab loves them and my friend's picky Heeler does too,I have a Chocolate Lab who admittedly likes alot (but not all) treats ... but he loves these and they are good for him. I gave a box of them to a friend who has a Queensland Heeler who has gotten old and very cranky about what he will and wont eat. Friend was delighted that his dog enjoyed them so much that he got all perky and happy when he knew he was about to get one.,lab loves friend s picky heeler,chocolate lab admittedly likes alot treats loves good gave box friend queensland heeler gotten old cranky wont eat friend delighted dog enjoyed much got perky happy knew get one,0.13333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.13333333333333333,0.6666666666666666,0.2222222222222222
471271,B000E8UAEO,A1NX28NAP713YX,"MichiganHokie ""AAB""",1,1,5,1332720000,Lovely mint tea!,"I ended up choosing this from the numerous mint tea options available on amazon because I'd tried Revolution's Earl Grey before and loved it. This stuff is just fantastic! First of all, it comes in a tetrahedral teabag, as opposed to a flat one. The bag is made out of a sort of nylon-type mesh instead of paper, so you don't get any weird paper taste (it matters more in the more delicate herbal teas than the darker black teas, for me anyway). Secondly, inside the tea bag, you get actual mint leaves, not tiny flakes and dust. And because the tea bag has a more 3-dimensional shape, the leaves don't get crushed as much either. The flavor is absolutely delightful! It's very smooth and aromatic, no bitterness or anything unpleasant at all. Great night time tea or anytime relaxing tea! If you don't like your tea very strong, you can use one tea bag to infuse two cups. Also, if you're not that into hot tea, this tastes pretty good cold as well, especially if you add a little sugar. Very reasonably priced high quality tea and probably about the best you can do without going loose leaf. Will definitely keep buying this!",lovely mint tea,ended choosing numerous mint tea options available amazon d tried revolution s earl grey loved stuff fantastic first comes tetrahedral teabag opposed flat one bag made sort nylontype mesh instead paper nt get weird paper taste matters delicate herbal teas darker black teas anyway secondly inside tea bag get actual mint leaves tiny flakes dust tea bag 3dimensional shape leaves nt get crushed much either flavor absolutely delightful s smooth aromatic bitterness anything unpleasant great night time tea anytime relaxing tea nt like tea strong use one tea bag infuse two cups also re hot tea tastes pretty good cold well especially add little sugar reasonably priced high quality tea probably best without going loose leaf definitely keep buying,0.024793388429752067,1.0,0.048387096774193554,0.008333333333333333,0.5,0.01639344262295082,0.024793388429752067,1.0,0.048387096774193554
40799,B001EO5R2W,A3TXDO9392M8NJ,"Beth Mitchum ""Ultravioletlove.com""",0,0,5,1272758400,Delicious and Affordable,"I love this cereal, but it's expensive to buy in a store IF you can find it.  Amazon has a great deal on it.",delicious affordable,love cereal s expensive buy store find amazon great deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402639,B000MANI4S,A3LXFUB02JG82I,Mecca Girl,0,0,5,1257292800,Diet Friendly and Delicious Mix of Sweet and Salty,This is the best kept secret out there!  Delicious whether your watching your weight or just looking for a tasty snack.  You would never know it's a healthy treat if you didn't read the label. Yum!,diet friendly delicious mix sweet salty,best kept secret delicious whether watching weight looking tasty snack would never know s healthy treat nt read label yum,0.045454545454545456,0.16666666666666666,0.07142857142857144,0.0,0.0,0.0,0.045454545454545456,0.16666666666666666,0.07142857142857144
178692,B004SEOUU0,AGRVNPPZYW87,C. Phillips,0,0,5,1343433600,LOVE these cookies!!!,I absolutely love Enjoy Life products!! These cookies are a staple at our house!  You would never know they are allergy-free!  They have great flavor and a wonderful crunchy texture!  I am so thankful for this company and this product since we are an allergen free family!,love cookies,absolutely love enjoy life products cookies staple house would never know allergyfree great flavor wonderful crunchy texture thankful company product since allergen free family,0.07692307692307693,1.0,0.14285714285714288,0.04,1.0,0.07692307692307693,0.07692307692307693,1.0,0.14285714285714288
63772,B002IEZJMA,A1AEPMPA12GUJ7,"Glenda Boozer ""Live, live, live! Life is a ba...",0,0,4,1342051200,"Pretty good coffee, especially nice and cold","Ok, for me, this needs to be sweetened and mixed with milk (vanilla soymilk or dark chocolate almond milk are awesome), but it's actually not a bad thing having a serving of good (strong but not bitter or burnt-tasting) coffee in the refrigerator ready to grab. I mixed it with the amount and type of milk I wanted, sweetened it as I pleased, and yumminess happened, my way; I like that. There is a lot of coffee out there that tastes nasty to me, but this is the good stuff.",pretty good coffee especially nice cold,ok needs sweetened mixed milk vanilla soymilk dark chocolate almond milk awesome s actually bad thing serving good strong bitter burnttasting coffee refrigerator ready grab mixed amount type milk wanted sweetened pleased yumminess happened way like lot coffee tastes nasty good stuff,0.047619047619047616,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.047619047619047616,0.3333333333333333,0.08333333333333333
97871,B000UMC36W,A3PDVHQD1UCYNI,"S. Gonzalez ""In love with Domingo""",0,0,5,1320451200,yummy throwback!,I used these in a candy buffet & they were great! Everyone loved them & they were very affordable. They came in a sealed case and were packaged perfectly.,yummy throwback,used candy buffet great everyone loved affordable came sealed case packaged perfectly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35322,B000NNGQRA,A1NC21CAPUI380,Pogo and Pepe,3,5,5,1260748800,I love it!,"The first time I had this tea was at Starbucks, the Grove.  I had diarrhea that day, not feeling well, so I ordered this tea.  I was intrigued by the fine packaging and the fresh looking mint leaves in it.  The flavor was soothing, my stomach felt much better after that.  This is how I got to know Harney & Sons... I love their teas but one flavor...",love,first time tea starbucks grove diarrhea day feeling well ordered tea intrigued fine packaging fresh looking mint leaves flavor soothing stomach felt much better got know harney sons love teas one flavor,0.02857142857142857,1.0,0.05555555555555556,0.0,0.0,0.0,0.02857142857142857,1.0,0.05555555555555556
334532,B0009F5RXQ,AWM2YMIS46UMH,"D. Lindenmeyer ""creekwalker""",0,0,5,1337126400,Wonderful food!,"My 2 dogs go crazy over this food!  I made the decision to switch them to it after reviewing all the dry dog foods out there.  My 6 year old Boxer has had a sensitive stomach all her life and many days had to be coaxed to eat.  Not any more!  She is always eager to eat and hasn't had an upset stomach since they started on this about 4 months ago.  You don't feed as much as other foods and they started gaining weight on this at first, so I have to watch that.  But they look so healthy now!  I also get the canned Merrick food, which they get a spoonful of, along with the dry.  They love all the canned foods too.  I also wish Amazon would carry this food.  But I have found one place where the price isn't too bad.  A 30 pound bag will last my 2 dogs about a month and a half.",wonderful food,2 dogs go crazy food made decision switch reviewing dry dog foods 6 year old boxer sensitive stomach life many days coaxed eat always eager eat nt upset stomach since started 4 months ago nt feed much foods started gaining weight first watch look healthy also get canned merrick food get spoonful along dry love canned foods also wish amazon would carry food found one place price nt bad 30 pound bag last 2 dogs month half,0.011363636363636364,0.5,0.022222222222222223,0.0,0.0,0.0,0.011363636363636364,0.5,0.022222222222222223
399786,B002IEVJRY,AHUT55E980RDR,Neal C. Reynolds,0,0,4,1339372800,A tasty treat on a hot Summer day,"I've tried both this and the same company's Caffe drink...I preferred this which is less bitter and is smoother.  It did taste good on a warm Indiana day, but I doubt that I'll be a regular consumer, preferring freshy brewed coffee.  It's sure worth a try though.",tasty treat hot summer day,ve tried company s caffe drink preferred less bitter smoother taste good warm indiana day doubt ll regular consumer preferring freshy brewed coffee s sure worth try though,0.034482758620689655,0.2,0.0588235294117647,0.0,0.0,0.0,0.034482758620689655,0.2,0.0588235294117647
238463,B001SAMKCW,AM6WSO7U57RP2,Chely,19,19,4,1326240000,Excellent Raw Cashews,"After shopping several places for more economical raw cashews than my local health food market, I decided on this item. They arrived quickly and are great nuts, however, my only complaint would be how they were packaged. Five pounds of cashews should be shipped in a proper box -- NOT a priority mail envelope!! I received my package punctured with a big hole, and there was a hole in the bags inside holding the cashews. Not sure how many cashews I lost in the delivery process, but doesn't look to have been too many. PLEASE Bayside Candy: package them better and I'll be a repeat customer and a 5-star rating!<br /><br />Other than the shipping snafu, the quality of these cashews are very good and are working very nicely in my raw food recipes.",excellent raw cashews,shopping several places economical raw cashews local health food market decided item arrived quickly great nuts however complaint would packaged five pounds cashews shipped proper box priority mail envelope received package punctured big hole hole bags inside holding cashews sure many cashews lost delivery process nt look many please bayside candy package better ll repeat customer 5star rating shipping snafu quality cashews good working nicely raw food recipes,0.028985507246376812,0.6666666666666666,0.05555555555555555,0.014705882352941176,0.5,0.028571428571428574,0.028985507246376812,0.6666666666666666,0.05555555555555555
92792,B0040Y4DJ6,AUGLGJABU692I,J. Barcelo,0,0,5,1331510400,this stuff is great!,I don't know if it is healthy - but it makes a great Ma Po (or Ma Bo) Tofu.  We use fresh green scallions and cubed firm tofu.  Serve over a bed of rice.  Nothing more needed.,stuff great,nt know healthy makes great po bo tofu use fresh green scallions cubed firm tofu serve bed rice nothing needed,0.004878048780487805,0.5,0.00966183574879227,0.0,0.0,0.0,0.004878048780487805,0.5,0.00966183574879227
360483,B000LT0STS,A18ULESYJ4B0GW,CWein,0,0,5,1350000000,Our Favorite Gum,"My husband and I really like this gum. It's one of the flavors we enjoy (also like  Green Tea, Spearmint and fruit which tastes kind of like juicy fruit gum). We chew this after meals and I like that it satisfies my sweet tooth while preventing decay at the same time!",favorite gum,husband really like gum s one flavors enjoy also like green tea spearmint fruit tastes kind like juicy fruit gum chew meals like satisfies sweet tooth preventing decay time,0.02564102564102564,0.5,0.048780487804878044,0.0,0.0,0.0,0.02564102564102564,0.5,0.048780487804878044
505542,B000VTQB6W,A1XEO0U9V7V6Z4,greyhoundhappy,0,0,5,1350086400,No more vets!,"I have been feeding this to my dogs for about six months. One year ago my female greyhound was dealing with a rash on her stomach and infections on her feet. I thought I was feeding her a quality dog food. But I was taking her to the vet almost every month. She took antibiotics for almost four months to get rid of the infections. This made her lose her appetite. Then I started her on Wellness Core. She loves it and so does my other greyhound and shephard mix. After six months my female greyhound has no infections of any kind and my male greyhound has a black, shiney coat. My shephard mix is happy and calm. All the dogs love this food. None have skipped a meal since I started using it. I am happy because I am going to the vet only for yearly shots. This dog food is great.",vets,feeding dogs six months one year ago female greyhound dealing rash stomach infections feet thought feeding quality dog food taking vet almost every month took antibiotics almost four months get rid infections made lose appetite started wellness core loves greyhound shephard mix six months female greyhound infections kind male greyhound black shiney coat shephard mix happy calm dogs love food none skipped meal since started using happy going vet yearly shots dog food great,0.01282051282051282,1.0,0.02531645569620253,0.0,0.0,0.0,0.01282051282051282,1.0,0.02531645569620253
111192,B0012HEVOG,A12Z43CZ1O15D5,Rachel,0,0,4,1306800000,Great canned tomatoes for salsa,My husband makes salsa from these tomatoes.  The fire roasted specs add alot to the flavor.  I've bought Muir Glen for years and never had a problem.  Cases of cans from Amazon tend to arrive with at least a few dented though.,great canned tomatoes salsa,husband makes salsa tomatoes fire roasted specs add alot flavor ve bought muir glen years never problem cases cans amazon tend arrive least dented though,0.07317073170731707,0.75,0.13333333333333333,0.0,0.0,0.0,0.024390243902439025,0.25,0.04444444444444444
472833,B000F4D5GC,A2AMKC8X4T1SQX,JVib,1,1,5,1330905600,Great product,"I was very pleased with the price, quality and taste of this coconut.  I consume a lot of it by the spoonful and this was definitely the best value I could find.",great product,pleased price quality taste coconut consume lot spoonful definitely best value could find,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365005,B000EI2LLO,ACWNT6NN91Q3J,Jillith Fair,0,0,5,1309996800,Mae Ploy or BUST,"This is THE best red curry, don't waste your time on the cheap imitators.  Mix with cocunut milk and real palm sugar + chicken and veggies and you will amaze your friend and families.  This is great red curry paste!",mae ploy bust,best red curry nt waste time cheap imitators mix cocunut milk real palm sugar chicken veggies amaze friend families great red curry paste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531940,B005K4Q34S,A2KFZJMRLXCGP3,diane h,0,0,4,1323302400,Good Stuff,I wasn`t sure about this instant type k-cups but it was a pleasant surprise I will be ordering more and my husband enjoyed it also,good stuff,sure instant type kcups pleasant surprise ordering husband enjoyed also,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382830,B002T0IHPO,AOK9CW62NSJXA,Jennie Leah,3,9,1,1329004800,Not ecological,"Sodastream bills itself as an ecological alternative to disposable bottles.  However, if you look at the fine print on the bottles, the syrups are made in Israel.  An item that's mainly water is being shipped half way around the world.  I think that cancels out any eco benefit on this end.",ecological,sodastream bills ecological alternative disposable bottles however look fine print bottles syrups made israel item s mainly water shipped half way around world think cancels eco benefit end,0.034482758620689655,1.0,0.06666666666666667,0.0,0.0,0.0,0.034482758620689655,1.0,0.06666666666666667
173446,B006N3I0N2,A1XF1C7TEHCFTK,jim,0,1,3,1278028800,Pricey,This product is tasty enough and convient but you can brew better coffee a lot cheaper.,pricey,product tasty enough convient brew better coffee lot cheaper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346923,B0032K0492,A13YISDBY314EZ,"Yashi Hawk ""Yashi""",11,11,5,1273708800,So glad I found this,I've been hoping to find gluten free instant oatmeal and Glutenfreeda's Instant Oatmeal is the perfect answer.  It tastes and feels like non-GF instant oatmeal and it cooks like non-GF oatmeal. I am so pleased. I hardly ever ate oatmeal any more because other GF oatmeals took too long to prepare.  To have the option of buying it in large quantities in order to keep the cost down really sold me.  I'll be a repeat customer many times over.,glad found,ve hoping find gluten free instant oatmeal glutenfreeda s instant oatmeal perfect answer tastes feels like nongf instant oatmeal cooks like nongf oatmeal pleased hardly ever ate oatmeal gf oatmeals took long prepare option buying large quantities order keep cost really sold ll repeat customer many times,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413239,B006U1XCAI,A1QXDOBXHPYBJ7,Semi Pro Furniture Maker,3,3,5,1207785600,Meets the need,"have a daughter with a bit of anxiety, and these definately help in school (with the teachers permission of course), all kids like them, flavor doesn't last as long as some sugar types, but can't have everything.",meets need,daughter bit anxiety definately help school teachers permission course kids like flavor nt last long sugar types ca nt everything,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475795,B000PJFH0E,A1VCJTC1LFG5OT,Chocolate lover,1,1,5,1231372800,Great gift idea,"These taste great are are nicely packaged. They made perfect Christmas gifts and would be a great gift for any occasion. I am not a big fan of dark chocolate, but these are not bitter at all. The chocolate goes perfect with the liquor filling.",great gift idea,taste great nicely packaged made perfect christmas gifts would great gift occasion big fan dark chocolate bitter chocolate goes perfect liquor filling,0.08695652173913043,0.6666666666666666,0.15384615384615383,0.045454545454545456,0.5,0.08333333333333334,0.08695652173913043,0.6666666666666666,0.15384615384615383
266835,B004EVNB6Q,A1W8U0003KC4X7,R. Rinehuls,13,13,5,1334880000,Very clean taste.,"Elderberry jam or jelly is never available in stores around here anymore so I decided to look on Amazon. I ordered this Suro jam and also Mrs. Miller's Homemade elderberry jelly.  In a taste test in front of an open window the Suro jam was superior for it's pure clean elderberry essence. I was surprised that, in comparing the two, an off flavor was apparent in the Mrs. Miller's jelly, which I would describe as musty or like there was honey mixed in.  I had not picked up on this when eating the jelly on a peanut butter and jelly sandwich. Of course I am comparing an expensive jam with a less expensive jelly.  On the down side the Suro jam was a little on the thin side and the numerous seeds are a potential problem for someone with diverticulosis.",clean taste,elderberry jam jelly never available stores around anymore decided look amazon ordered suro jam also mrs miller s homemade elderberry jelly taste test front open window suro jam superior s pure clean elderberry essence surprised comparing two flavor apparent mrs miller s jelly would describe musty like honey mixed picked eating jelly peanut butter jelly sandwich course comparing expensive jam less expensive jelly side suro jam little thin side numerous seeds potential problem someone diverticulosis,0.022727272727272728,1.0,0.044444444444444446,0.0,0.0,0.0,0.011363636363636364,0.5,0.022222222222222223
449197,B006O9WAHW,A2FLFZ91XI48P1,CARLOS PENAGOS ROJAS,4,4,5,1232409600,delicious cake,"my experience with "" Omaha"" it is very good, the product is excellent, good packing, fresh and delicious, I have sent to relatives in other states and were enchanted. I am very happy!",delicious cake,experience omaha good product excellent good packing fresh delicious sent relatives states enchanted happy,0.05555555555555555,0.5,0.09999999999999999,0.0,0.0,0.0,0.05555555555555555,0.5,0.09999999999999999
62144,B000CQG8K8,AT44T99BHJQA7,Barbara Groeger,3,4,5,1160611200,Double-spice is Double nice!,This tea is delightfully spiced!  I brew it strong; mix it with milk and sweetner and it is almost like having a candy treat without the calories of a prepared spiced chai powder!  Haven't missed drinking this tea each morning for two years.  It goes everywhere with me.  It has the most flavor of any of the spiced chai's I have tried.,doublespice double nice,tea delightfully spiced brew strong mix milk sweetner almost like candy treat without calories prepared spiced chai powder nt missed drinking tea morning two years goes everywhere flavor spiced chai s tried,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206655,B001CTYT6E,A36TU0NS9SEUQ3,No Nonsense,0,0,5,1281744000,PERFECT PROTEIN SNACK,"These snacks are great!  The natural flavor is a lot like the Slim Jims we ate as kids.  Only these are healthier!  Great to carry in purse to keep sugar from getting low while on the run.  Also, my job has me on my feet with no breaks!  It's easy to grab one and enjoy it to keep going.  Low in fat and calories but high in protein.  Forget that mid day sugary candy bar.  Grab on of these! A no-guilt snack!",perfect protein snack,snacks great natural flavor lot like slim jims ate kids healthier great carry purse keep sugar getting low run also job feet breaks s easy grab one enjoy keep going low fat calories high protein forget mid day sugary candy bar grab noguilt snack,0.043478260869565216,0.6666666666666666,0.08163265306122448,0.0,0.0,0.0,0.043478260869565216,0.6666666666666666,0.08163265306122448
533055,B009E7YC54,AMVVT8Q2TXFW3,gloaming,2,2,5,1335571200,We're hooked!,"My son and I have been ordering this stuff for months now, a bag a week. My son is a vegan endurance athlete and needs a lot of protein to fuel his workouts. He adds PB2 to almost every meal. His favorite is oatmeal with PB2 and bananas. Yum! It tastes great and is reasonably priced on Amazon. Since we have Amazon Prime, it's a breeze to just click a couple buttons and sit back to wait for our PB2 delivery in two days. Definitely a product we'll be ordering MUCH more of.",re hooked,son ordering stuff months bag week son vegan endurance athlete needs lot protein fuel workouts adds pb2 almost every meal favorite oatmeal pb2 bananas yum tastes great reasonably priced amazon since amazon prime s breeze click couple buttons sit back wait pb2 delivery two days definitely product ll ordering much,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37513,B001IZA5EM,A1Z09P1J7NS7MI,Fr. Ed Jansen,1,1,3,1313884800,Very dry,"OK, what did I expect? They're sun ripened, DRIED tomatoes, right?  No. These are really dry and really can't be eaten unless you soak them first. If you don't mind soaking them, they taste just fine.",dry,ok expect re sun ripened dried tomatoes right really dry really ca nt eaten unless soak first nt mind soaking taste fine,0.02631578947368421,1.0,0.05128205128205127,0.0,0.0,0.0,0.02631578947368421,1.0,0.05128205128205127
485157,B000I0VLRS,A2Y42VI196NKP3,Guacamole,0,0,4,1346198400,very nice!,"Found it at Whole Foods. It doesn't taste much like coffee but it's good in a different way, and definitely has similarities. I was expecting to have to put milk and maybe sugar in it like I do with coffee (not a fan of black, sorry) but I'm really liking it plain. Might change it up eventually, but on its own it's very good, a unique and interesting flavor. A little burnt. I like burnt.",nice,found whole foods nt taste much like coffee s good different way definitely similarities expecting put milk maybe sugar like coffee fan black sorry m really liking plain might change eventually s good unique interesting flavor little burnt like burnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253825,B001EPQNO2,A2YO6AU3690NB1,Viv Riu,0,0,2,1325721600,Not what I purchase sencha for,"Sencha is a more pricy green tea, with distinct aroma and smoothness I like.  Well, this tea was a great deal but didn't live up to expectation.  I thought it didn't smell or taste like fresh Sencha.  Onward with my search for affordable but quality Sencha green tea.",purchase sencha,sencha pricy green tea distinct aroma smoothness like well tea great deal nt live expectation thought nt smell taste like fresh sencha onward search affordable quality sencha green tea,0.034482758620689655,0.5,0.06451612903225806,0.0,0.0,0.0,0.034482758620689655,0.5,0.06451612903225806
